%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Bede   270
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Columba   6
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	D%C3%A1l_Riata   154
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Great_Britain   384
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Ireland   407
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Isle_of_Man   560
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Monarchy   20
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Orkney   223
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Picts   502
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Scotland   220
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Wales   492
%C3%85land	20th_century   420
%C3%85land	Baltic_Sea   239
%C3%85land	Crimean_War   129
%C3%85land	Currency   502
%C3%85land	Euro   115
%C3%85land	European_Union   29
%C3%85land	Finland   534
%C3%85land	League_of_Nations   71
%C3%85land	List_of_countries_by_system_of_government   243
%C3%85land	Nationality   142
%C3%85land	Parliamentary_system   291
%C3%85land	Police   340
%C3%85land	Russia   231
%C3%85land	Stockholm   329
%C3%85land	Sweden   586
%C3%85land	Time_zone   185
%C3%85land	Tourism   585
%C3%85land	United_Kingdom   228
%C3%85land	World_War_II   343
%C3%89douard_Manet	Absinthe   342
%C3%89douard_Manet	Beer   434
%C3%89douard_Manet	Claude_Monet   350
%C3%89douard_Manet	Diego_Vel%C3%A1zquez   433
%C3%89douard_Manet	Edgar_Allan_Poe   217
%C3%89douard_Manet	France   92
%C3%89douard_Manet	Francisco_Goya   328
%C3%89douard_Manet	Germany   238
%C3%89douard_Manet	Impressionism   251
%C3%89douard_Manet	Italy   165
%C3%89douard_Manet	Landscape   394
%C3%89douard_Manet	Netherlands   143
%C3%89douard_Manet	Painting   585
%C3%89douard_Manet	Paris   569
%C3%89douard_Manet	Photography   208
%C3%89douard_Manet	Raphael   486
%C3%89douard_Manet	Renaissance   84
%C3%89douard_Manet	Sweden   173
%C3%89douard_Manet	United_States_dollar   419
%C3%89douard_Manet	Washington%2C_D.C.   91
%C3%89ire	Canada   417
%C3%89ire	English_language   497
%C3%89ire	George_VI_of_the_United_Kingdom   383
%C3%89ire	Ireland   156
%C3%89ire	Northern_Ireland   63
%C3%89ire	Ottawa   111
%C3%89ire	Republic_of_Ireland   77
%C3%89ire	United_Kingdom   249
%C3%93engus_I_of_the_Picts	D%C3%A1l_Riata   31
%C3%93engus_I_of_the_Picts	Durham   306
%C3%93engus_I_of_the_Picts	England   592
%C3%93engus_I_of_the_Picts	Great_Britain   373
%C3%93engus_I_of_the_Picts	Ireland   75
%C3%93engus_I_of_the_Picts	Lion   277
%C3%93engus_I_of_the_Picts	Mercia   141
%C3%93engus_I_of_the_Picts	Scotland   293
%C3%93engus_I_of_the_Picts	Viking   306
%C3%93engus_I_of_the_Picts	York   470
%E2%82%AC2_commemorative_coins	Athens   467
%E2%82%AC2_commemorative_coins	Atlantic_Ocean   557
%E2%82%AC2_commemorative_coins	Austria   34
%E2%82%AC2_commemorative_coins	Belgium   196
%E2%82%AC2_commemorative_coins	Berlin   35
%E2%82%AC2_commemorative_coins	Brussels   19
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg   164
%E2%82%AC2_commemorative_coins	Cereal   180
%E2%82%AC2_commemorative_coins	Christopher_Columbus   441
%E2%82%AC2_commemorative_coins	Cologne   248
%E2%82%AC2_commemorative_coins	Comet   353
%E2%82%AC2_commemorative_coins	Dresden   260
%E2%82%AC2_commemorative_coins	European_Union   276
%E2%82%AC2_commemorative_coins	Finland   169
%E2%82%AC2_commemorative_coins	France   156
%E2%82%AC2_commemorative_coins	Galileo_Galilei   58
%E2%82%AC2_commemorative_coins	Germany   261
%E2%82%AC2_commemorative_coins	Greece   220
%E2%82%AC2_commemorative_coins	Hamburg   105
%E2%82%AC2_commemorative_coins	Harold_Macmillan   339
%E2%82%AC2_commemorative_coins	Heraldry   405
%E2%82%AC2_commemorative_coins	History   136
%E2%82%AC2_commemorative_coins	Ireland   581
%E2%82%AC2_commemorative_coins	Italy   332
%E2%82%AC2_commemorative_coins	Luxembourg   445
%E2%82%AC2_commemorative_coins	Maize   55
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes   9
%E2%82%AC2_commemorative_coins	Monaco   587
%E2%82%AC2_commemorative_coins	Munich   284
%E2%82%AC2_commemorative_coins	Netherlands   251
%E2%82%AC2_commemorative_coins	Numismatics   392
%E2%82%AC2_commemorative_coins	Nutrition   150
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II   207
%E2%82%AC2_commemorative_coins	Portugal   362
%E2%82%AC2_commemorative_coins	Rice   346
%E2%82%AC2_commemorative_coins	San_Marino   179
%E2%82%AC2_commemorative_coins	Sanssouci   317
%E2%82%AC2_commemorative_coins	Soviet_Union   511
%E2%82%AC2_commemorative_coins	Spain   359
%E2%82%AC2_commemorative_coins	Suffrage   158
%E2%82%AC2_commemorative_coins	Turin   94
%E2%82%AC2_commemorative_coins	United_Kingdom   111
%E2%82%AC2_commemorative_coins	United_Nations   418
%E2%82%AC2_commemorative_coins	United_States   306
%E2%82%AC2_commemorative_coins	Vatican_City   217
%E2%82%AC2_commemorative_coins	Wheat   510
%E2%82%AC2_commemorative_coins	Zeus   364
Oslo	Luxembourg   493
Oslo	Nobel_Peace_Prize   235
Oslo	Norway   569
Oslo	Parliamentary_system   59
Oslo	Rotterdam   80
Oslo	Russia   346
Oslo	Shanghai   295
Oslo	Skiing   432
Oslo	Stockholm   59
Oslo	Sweden   163
Oslo	Washington%2C_D.C.   21
Osmium	Bulgaria   574
Osmium	Chemical_element   572
Osmium	Color   282
Osmium	Diamond   243
Osmium	Dinosaur   363
Osmium	Electron   534
Osmium	England   190
Osmium	Eye   145
Osmium	Hassium   73
Osmium	Iridium   191
Osmium	List_of_elements_by_name   50
Osmium	London   385
Osmium	Magnetism   263
Osmium	Metal   167
Osmium	Mohs_scale_of_mineral_hardness   264
Osmium	Neutron   326
Osmium	Nickel   401
Osmium	North_America   9
Osmium	Oxygen   230
Osmium	Palladium   366
Osmium	Periodic_table   438
Osmium	Phase_%28matter%29   466
Osmium	Platinum   334
Osmium	Rhenium   497
Osmium	Rhodium   546
Osmium	Ruthenium   16
Osmium	South_America   128
Osmium	Tungsten   378
Osmium	Turkey   75
Osmium	Xenon   291
Osprey	Africa   335
Osprey	Animal   586
Osprey	Antarctica   198
Osprey	Australia   554
Osprey	Binomial_nomenclature   228
Osprey	Bird   497
Osprey	Bird_migration   487
Osprey	Bird_of_prey   354
Osprey	California   579
Osprey	Canada   497
Osprey	Carolus_Linnaeus   482
Osprey	Chicken   28
Osprey	Chordate   217
Osprey	Europe   80
Osprey	Extinction   131
Osprey	Fish   481
Osprey	Florida   407
Osprey	Fossil   469
Osprey	Gull   491
Osprey	North_America   36
Osprey	Scientific_classification   234
Osprey	South_America   264
Osprey	Sweden   502
Osprey	United_States   505
Ostrich	18th_century   161
Ostrich	19th_century   384
Ostrich	20th_century   457
Ostrich	Africa   225
Ostrich	Ancient_Rome   97
Ostrich	Animal   468
Ostrich	Animal_rights   452
Ostrich	Antelope   432
Ostrich	Binomial_nomenclature   453
Ostrich	Bird   49
Ostrich	Camel   385
Ostrich	Carolus_Linnaeus   17
Ostrich	Cassowary   483
Ostrich	China   208
Ostrich	Chordate   371
Ostrich	East_Africa   461
Ostrich	Emu   104
Ostrich	Eocene   188
Ostrich	Ethiopia   489
Ostrich	Feather   321
Ostrich	Fossil_record   269
Ostrich	Great_Rift_Valley   556
Ostrich	Iraq   137
Ostrich	Kenya   11
Ostrich	Lion   424
Ostrich	Mauritania   564
Ostrich	Middle_East   584
Ostrich	Miocene   595
Ostrich	Morocco   228
Ostrich	Mythology   422
Ostrich	New_Zealand   435
Ostrich	North_Africa   325
Ostrich	Paleontology   205
Ostrich	Poland   291
Ostrich	Sahara   550
Ostrich	Scientific_classification   302
Ostrich	Senegal   158
Ostrich	Somalia   401
Ostrich	South_Africa   133
Ostrich	Southern_Africa   548
Ostrich	Sparrow   386
Ostrich	Sweden   455
Ostrich	Syria   565
Ostrich	World_War_I   268
Ostrich	Zebra   62
Oswald_of_Northumbria	Bede   271
Oswald_of_Northumbria	Christianity   64
Oswald_of_Northumbria	Columba   102
Oswald_of_Northumbria	D%C3%A1l_Riata   396
Oswald_of_Northumbria	Durham_Cathedral   489
Oswald_of_Northumbria	Edinburgh   423
Oswald_of_Northumbria	Edwin_of_Northumbria   0
Oswald_of_Northumbria	Great_Britain   445
Oswald_of_Northumbria	Ireland   496
Oswald_of_Northumbria	Mercia   11
Oswald_of_Northumbria	Penda_of_Mercia   204
Oswald_of_Northumbria	Picts   460
Oswald_of_Northumbria	Raven   531
Oswald_of_Northumbria	Wessex   198
Ottawa	Auto_racing   23
Ottawa	Baseball   352
Ottawa	Canada   32
Ottawa	Canadian_House_of_Commons   348
Ottawa	Canadian_Senate   493
Ottawa	Canadian_football   259
Ottawa	Cholera   297
Ottawa	Cold_War   194
Ottawa	Cricket   354
Ottawa	Earthquake   33
Ottawa	English_language   264
Ottawa	Football_%28soccer%29   301
Ottawa	French_language   355
Ottawa	Great_Lakes   118
Ottawa	Gulf_of_Mexico   201
Ottawa	Ice_hockey   560
Ottawa	Irish_people   180
Ottawa	Jazz   472
Ottawa	Jew   23
Ottawa	Mongolia   282
Ottawa	Montreal   267
Ottawa	National_Hockey_League   513
Ottawa	Netherlands   40
Ottawa	Poland   267
Ottawa	Scotland   357
Ottawa	Soviet_Union   536
Ottawa	Time_zone   214
Ottawa	Tornado   561
Ottawa	Toronto   331
Ottawa	Tropical_cyclone   145
Ottawa	Victoria_of_the_United_Kingdom   95
Ottawa	World_War_II   354
Otter	Animal   433
Otter	Badger   63
Otter	Bird   101
Otter	California   326
Otter	Carnivore   323
Otter	Fish   334
Otter	Frog   456
Otter	Invertebrate   12
Otter	Iraq   303
Otter	Mammal   119
Otter	Norse_mythology   313
Otter	Scientific_classification   58
Otter	United_Kingdom   173
Otter	Weasel   514
Otter	Whale   17
Otto_von_Bismarck	Aachen   289
Otto_von_Bismarck	Austria   321
Otto_von_Bismarck	Burundi   40
Otto_von_Bismarck	Cameroon   507
Otto_von_Bismarck	Cancer   525
Otto_von_Bismarck	Charlemagne   489
Otto_von_Bismarck	Congo_River   547
Otto_von_Bismarck	Europe   127
Otto_von_Bismarck	France   181
Otto_von_Bismarck	Frankfurt   419
Otto_von_Bismarck	Ghana   342
Otto_von_Bismarck	Italy   142
Otto_von_Bismarck	Namibia   85
Otto_von_Bismarck	Ottoman_Empire   423
Otto_von_Bismarck	Paris   173
Otto_von_Bismarck	Roman_Catholic_Church   440
Otto_von_Bismarck	Russia   191
Otto_von_Bismarck	Rwanda   236
Otto_von_Bismarck	Saint_Petersburg   477
Otto_von_Bismarck	Scramble_for_Africa   517
Otto_von_Bismarck	Socialism   495
Otto_von_Bismarck	Tanzania   147
Otto_von_Bismarck	Togo   373
Otto_von_Bismarck	United_Kingdom   507
Otto_von_Bismarck	United_States   450
Otto_von_Bismarck	World_War_I   428
Ottoman_Empire	15th_century   155
Ottoman_Empire	16th_century   444
Ottoman_Empire	17th_century   538
Ottoman_Empire	20th_century   4
Ottoman_Empire	Abbasid   397
Ottoman_Empire	Albania   226
Ottoman_Empire	Algeria   262
Ottoman_Empire	Arabic_language   374
Ottoman_Empire	Armenia   133
Ottoman_Empire	Asia   186
Ottoman_Empire	Atlantic_Ocean   262
Ottoman_Empire	Austria   15
Ottoman_Empire	Azerbaijan   249
Ottoman_Empire	Baghdad   444
Ottoman_Empire	Baroque   434
Ottoman_Empire	Beirut   527
Ottoman_Empire	Black_Sea   522
Ottoman_Empire	Bulgaria   456
Ottoman_Empire	Byzantine_Empire   349
Ottoman_Empire	Calligraphy   94
Ottoman_Empire	Caspian_Sea   295
Ottoman_Empire	Christopher_Columbus   477
Ottoman_Empire	Constitutional_monarchy   266
Ottoman_Empire	Crimean_War   107
Ottoman_Empire	Currency   393
Ottoman_Empire	Cyprus   161
Ottoman_Empire	Egypt   254
Ottoman_Empire	England   101
Ottoman_Empire	Europe   3
Ottoman_Empire	Folk_music   40
Ottoman_Empire	France   466
Ottoman_Empire	Greece   95
Ottoman_Empire	Greek_War_of_Independence   420
Ottoman_Empire	Guild   403
Ottoman_Empire	Habsburg_Spain   35
Ottoman_Empire	Holy_Roman_Empire   217
Ottoman_Empire	Indian_Ocean   28
Ottoman_Empire	Islam   297
Ottoman_Empire	Istanbul   591
Ottoman_Empire	Jerusalem   97
Ottoman_Empire	Johannes_Gutenberg   419
Ottoman_Empire	Libya   252
Ottoman_Empire	List_of_countries_by_system_of_government   113
Ottoman_Empire	Marco_Polo   68
Ottoman_Empire	Mediterranean_Sea   31
Ottoman_Empire	Mesopotamia   483
Ottoman_Empire	Middle_Ages   595
Ottoman_Empire	Middle_East   553
Ottoman_Empire	Moldova   338
Ottoman_Empire	Monarchy   280
Ottoman_Empire	Mongol_Empire   583
Ottoman_Empire	Montenegro   569
Ottoman_Empire	Muhammad   156
Ottoman_Empire	Musical_instrument   249
Ottoman_Empire	Nationalism   12
Ottoman_Empire	North_Africa   485
Ottoman_Empire	Persian_Gulf   346
Ottoman_Empire	Piano   266
Ottoman_Empire	Poland   523
Ottoman_Empire	Portugal   285
Ottoman_Empire	Qur%27an   242
Ottoman_Empire	Red_Sea   388
Ottoman_Empire	Rococo   316
Ottoman_Empire	Roman_Empire   62
Ottoman_Empire	Romania   190
Ottoman_Empire	Russia   352
Ottoman_Empire	Russian_Revolution_of_1917   215
Ottoman_Empire	Sarajevo   154
Ottoman_Empire	Serbia   585
Ottoman_Empire	Siege   205
Ottoman_Empire	Slavery   188
Ottoman_Empire	Slovakia   340
Ottoman_Empire	Spanish_Inquisition   393
Ottoman_Empire	Sudan   301
Ottoman_Empire	Suleiman_the_Magnificent   344
Ottoman_Empire	Sultan   361
Ottoman_Empire	The_Holocaust   119
Ottoman_Empire	Tunis   338
Ottoman_Empire	Turkey   313
Ottoman_Empire	Ukraine   458
Ottoman_Empire	University   554
Ottoman_Empire	Vienna   232
Ottoman_Empire	World_War_I   362
Ottoman_Empire	Yemen   45
Ouagadougou	15th_century   417
Ouagadougou	Abidjan   374
Ouagadougou	Basketball   531
Ouagadougou	Belgium   162
Ouagadougou	Burkina_Faso   577
Ouagadougou	C%C3%B4te_d%27Ivoire   453
Ouagadougou	Canada   383
Ouagadougou	Capital   218
Ouagadougou	Football_%28soccer%29   176
Ouagadougou	France   99
Ouagadougou	French_language   216
Ouagadougou	Hip_hop_music   302
Ouagadougou	Italy   387
Ouagadougou	Kuwait   431
Ouagadougou	Kuwait_City   392
Ouagadougou	Lyon   307
Ouagadougou	Niger   572
Ouagadougou	Turin   580
Ouagadougou	Volleyball   46
Outer_Hebrides	Hebrides   365
Outer_Hebrides	Inner_Hebrides   216
Outer_Hebrides	Norway   390
Outer_Hebrides	Rockall   125
Outer_Hebrides	Scotland   336
Outer_Hebrides	United_Kingdom   64
Overseas_Railroad	Canal   374
Overseas_Railroad	Cuba   129
Overseas_Railroad	Fishing   554
Overseas_Railroad	Florida   542
Overseas_Railroad	Florida_East_Coast_Railway   491
Overseas_Railroad	Labor_Day_Hurricane_of_1935   600
Overseas_Railroad	Latin_America   358
Overseas_Railroad	Panama_Canal   265
Overseas_Railroad	Tropical_cyclone   466
Overseas_Railroad	United_States   520
Oviraptor	Animal   241
Oviraptor	Binomial_nomenclature   254
Oviraptor	Cassowary   239
Oviraptor	China   395
Oviraptor	Chordate   430
Oviraptor	Cretaceous   274
Oviraptor	Dilophosaurus   548
Oviraptor	Dinosaur   131
Oviraptor	Fossil   60
Oviraptor	Iguanodon   378
Oviraptor	Latin   523
Oviraptor	Mongolia   303
Oviraptor	Protoceratops   286
Oviraptor	Reptile   503
Oviraptor	Saurischia   350
Oviraptor	Scientific_classification   50
Oviraptor	Theropoda   54
Oviraptor	Velociraptor   75
Owl	Ancient_Egypt   111
Owl	Ancient_Rome   390
Owl	Animal   75
Owl	Antarctica   421
Owl	Athena   519
Owl	Aztec   566
Owl	Barn_Owl   363
Owl	Bird   410
Owl	Bird_of_prey   565
Owl	Cretaceous   120
Owl	Dinosaur   10
Owl	Eagle   366
Owl	Ecology   577
Owl	Eurasian_Eagle_Owl   187
Owl	Falcon   19
Owl	Finland   215
Owl	Fish   518
Owl	Fossil   449
Owl	Greek_mythology   425
Owl	Greenland   465
Owl	Hawk   516
Owl	Henry_David_Thoreau   485
Owl	Heron   179
Owl	Insect   438
Owl	Islam   187
Owl	Mammal   465
Owl	Maya_civilization   276
Owl	Middle_East   473
Owl	Paleocene   451
Owl	Roman_mythology   331
Owl	Scientific_classification   485
Owl	Tawny_Owl   498
Oxbow_lake	Australia   56
Oxbow_lake	Cuckmere_Haven   496
Oxbow_lake	England   318
Oxbow_lake	Flood   576
Oxbow_lake	Meander   461
Oxbow_lake	Mississippi_River   16
Oxbow_lake	River   321
Oxbow_lake	Sea   361
Oxbow_lake	United_States   137
Oxford	10th_century   267
Oxford	12th_century   126
Oxford	20th_century   49
Oxford	8th_century   454
Oxford	Architecture   81
Oxford	Birmingham   200
Oxford	Bristol   371
Oxford	C._S._Lewis   530
Oxford	Cambridge   24
Oxford	Charles_I_of_England   172
Oxford	Church_of_England   381
Oxford	City_status_in_the_United_Kingdom   445
Oxford	Columba   351
Oxford	Cotswolds   219
Oxford	Coventry   568
Oxford	Dodo   151
Oxford	Edward_VII_of_the_United_Kingdom   431
Oxford	England   377
Oxford	English_language   1
Oxford	France   97
Oxford	German_language   261
Oxford	Germany   435
Oxford	Hampshire   154
Oxford	Henry_II_of_England   92
Oxford	J._R._R._Tolkien   152
Oxford	Latin   65
Oxford	Liberal_Democrats   490
Oxford	London   105
Oxford	Mercia   386
Oxford	Netherlands   186
Oxford	Nicaragua   242
Oxford	Religious_Society_of_Friends   589
Oxford	River_Thames   249
Oxford	Russia   227
Oxford	Tim_Henman   442
Oxford	Victoria_Cross   330
Oxford	Wessex   427
Oxygen	Alchemy   148
Oxygen	Alcohol   196
Oxygen	Antoine_Lavoisier   451
Oxygen	Bacteria   256
Oxygen	Carbon_dioxide   577
Oxygen	Chemical_element   231
Oxygen	Color   6
Oxygen	DNA   131
Oxygen	Earth%27s_atmosphere   198
Oxygen	Electron   93
Oxygen	Fire   563
Oxygen	Fluorine   575
Oxygen	Gas   30
Oxygen	Hydrogen_peroxide   59
Oxygen	List_of_elements_by_name   171
Oxygen	Magnetism   465
Oxygen	Medicine   149
Oxygen	Neutron   200
Oxygen	Nitrogen   554
Oxygen	Ozone   214
Oxygen	Phase_%28matter%29   89
Oxygen	Philosophy   58
Oxygen	Photosynthesis   536
Oxygen	Plant   275
Oxygen	Steel   236
Oxygen	Sulfur   524
Oxygen	Sweden   460
Oxygen	Water   463
Oxygen	Welding   301
Oxygen	Xenon   190
Oxyrhynchus	Alexander_the_Great   225
Oxyrhynchus	Ancient_Egypt   450
Oxyrhynchus	Apollo   322
Oxyrhynchus	Aristotle   11
Oxyrhynchus	Astrology   41
Oxyrhynchus	Byzantine_Empire   298
Oxyrhynchus	Cairo   242
Oxyrhynchus	Civilization   48
Oxyrhynchus	Demosthenes   366
Oxyrhynchus	Egypt   376
Oxyrhynchus	Euclid   77
Oxyrhynchus	Fish   264
Oxyrhynchus	Homer   351
Oxyrhynchus	Isis   108
Oxyrhynchus	Osiris   259
Oxyrhynchus	Ottoman_Empire   458
Oxyrhynchus	World_War_I   573
Oxyrhynchus	Zeus   409
Ozone	Alternating_current   57
Ozone	Ammonia   526
Ozone	Arsenic   22
Ozone	Asthma   146
Ozone	Atom   520
Ozone	Calcium   559
Ozone	Carbon   358
Ozone	Carbon_dioxide   155
Ozone	Chlorine   482
Ozone	Climate_change   153
Ozone	Earth%27s_atmosphere   554
Ozone	Electric_field   183
Ozone	Electromagnetic_radiation   343
Ozone	Fruit   114
Ozone	Gas   569
Ozone	Gold   0
Ozone	Health   125
Ozone	Hydrochloric_acid   9
Ozone	Hydrogen   299
Ozone	Hydrogen_peroxide   303
Ozone	Industrial_Revolution   594
Ozone	Iodine   0
Ozone	Iridium   79
Ozone	Iron   71
Ozone	Life   264
Ozone	Manganese   430
Ozone	Oxygen   115
Ozone	Ozone_depletion   523
Ozone	Phase_%28matter%29   287
Ozone	Photosynthesis   87
Ozone	Plasma_%28physics%29   331
Ozone	Platinum   281
Ozone	Salt   550
Ozone	Sulfur   290
Ozone	Sulfuric_acid   427
Ozone	Sun   405
Ozone	Tin   248
Ozone	Ultraviolet   120
Ozone	Vegetable   561
Ozone	Vitamin_D   65
Ozone	Volt   274
Ozone	Water   450
Ozone	World_Health_Organization   184
Ozone_depletion	Aircraft   553
Ozone_depletion	Argon   565
Ozone_depletion	Australia   88
Ozone_depletion	Bromine   554
Ozone_depletion	Carbon_dioxide   25
Ozone_depletion	Chile   34
Ozone_depletion	Chlorine   188
Ozone_depletion	Earth%27s_atmosphere   329
Ozone_depletion	Global_warming   564
Ozone_depletion	James_Lovelock   188
Ozone_depletion	Krypton   408
Ozone_depletion	New_Zealand   571
Ozone_depletion	Nitrogen   388
Ozone_depletion	Oxygen   173
Ozone_depletion	Ozone   85
Ozone_depletion	Rice   310
Ozone_depletion	Ultraviolet   396
P%C3%B3voa_de_Varzim	Ancient_Greece   109
P%C3%B3voa_de_Varzim	Atlantic_Ocean   578
P%C3%B3voa_de_Varzim	Augustus   76
P%C3%B3voa_de_Varzim	Auto_racing   58
P%C3%B3voa_de_Varzim	Baroque   267
P%C3%B3voa_de_Varzim	Basketball   440
P%C3%B3voa_de_Varzim	Brazil   463
P%C3%B3voa_de_Varzim	China   451
P%C3%B3voa_de_Varzim	Denmark   560
P%C3%B3voa_de_Varzim	Down_syndrome   359
P%C3%B3voa_de_Varzim	Egg_%28food%29   516
P%C3%B3voa_de_Varzim	Europe   169
P%C3%B3voa_de_Varzim	European_Union   145
P%C3%B3voa_de_Varzim	Fishing   36
P%C3%B3voa_de_Varzim	Football_%28soccer%29   58
P%C3%B3voa_de_Varzim	France   109
P%C3%B3voa_de_Varzim	Germany   124
P%C3%B3voa_de_Varzim	Iodine   548
P%C3%B3voa_de_Varzim	Longship   70
P%C3%B3voa_de_Varzim	Malta   158
P%C3%B3voa_de_Varzim	Middle_Ages   135
P%C3%B3voa_de_Varzim	Ocean   399
P%C3%B3voa_de_Varzim	Pope_John_Paul_II   122
P%C3%B3voa_de_Varzim	Portugal   259
P%C3%B3voa_de_Varzim	Portuguese_language   142
P%C3%B3voa_de_Varzim	Pottery   92
P%C3%B3voa_de_Varzim	Ptolemy   583
P%C3%B3voa_de_Varzim	Rococo   315
P%C3%B3voa_de_Varzim	Roman_Empire   114
P%C3%B3voa_de_Varzim	Roman_villa   228
P%C3%B3voa_de_Varzim	Russia   111
P%C3%B3voa_de_Varzim	Russian_language   223
P%C3%B3voa_de_Varzim	Sculpture   205
P%C3%B3voa_de_Varzim	Spain   187
P%C3%B3voa_de_Varzim	Temperate   217
P%C3%B3voa_de_Varzim	Textile   408
P%C3%B3voa_de_Varzim	Theatre   26
P%C3%B3voa_de_Varzim	Ukraine   79
P%C3%B3voa_de_Varzim	United_States   258
P%C3%B3voa_de_Varzim	Viking   523
P%C3%B3voa_de_Varzim	Volleyball   375
PONG	Europe   110
PONG	Television   27
PONG	United_States   456
PRR_GG1	4-6-0   82
PRR_GG1	Alternating_current   85
PRR_GG1	Amtrak   565
PRR_GG1	Boston%2C_Massachusetts   206
PRR_GG1	Dwight_D._Eisenhower   32
PRR_GG1	Pennsylvania_Railroad   571
PRR_GG1	United_States   301
PRR_GG1	Volt   103
PRR_GG1	Washington%2C_D.C.   370
PRR_M1	Pennsylvania_Railroad   359
PRR_M1	World_War_II   298
PSR_B1620-26c	Bible   512
PSR_B1620-26c	Binary_star   387
PSR_B1620-26c	Extrasolar_planet   280
PSR_B1620-26c	Globular_cluster   227
PSR_B1620-26c	Hubble_Space_Telescope   501
PSR_B1620-26c	Jupiter   509
PSR_B1620-26c	Milky_Way   274
PSR_B1620-26c	Red_giant   123
PSR_B1620-26c	Star   49
PSR_B1620-26c	Sun   461
Pablo_Picasso	Art   276
Pablo_Picasso	Barcelona   458
Pablo_Picasso	Chicago   424
Pablo_Picasso	Cubism   292
Pablo_Picasso	Fascism   51
Pablo_Picasso	France   346
Pablo_Picasso	Germany   66
Pablo_Picasso	Henri_Matisse   161
Pablo_Picasso	Madrid   309
Pablo_Picasso	Neoclassicism   522
Pablo_Picasso	Paris   179
Pablo_Picasso	Paul_McCartney   395
Pablo_Picasso	Poland   422
Pablo_Picasso	Sculpture   386
Pablo_Picasso	Spain   363
Pablo_Picasso	United_States_dollar   392
Pablo_Picasso	World_War_I   22
Pablo_Picasso	World_War_II   403
Pac-Man	Board_game   97
Pac-Man	Central_processing_unit   381
Pac-Man	Commodore_64   100
Pac-Man	Fish   546
Pac-Man	Fruit   103
Pac-Man	IPod   317
Pac-Man	Japan   108
Pac-Man	Linux   4
Pac-Man	Microsoft_Windows   225
Pac-Man	Nintendo_DS   382
Pac-Man	Nintendo_Entertainment_System   63
Pac-Man	North_America   210
Pac-Man	Open_source   178
Pac-Man	PONG   340
Pac-Man	Pikachu   67
Pac-Man	Popular_culture   1
Pac-Man	President_of_the_United_States   31
Pac-Man	Ronald_Reagan   119
Pac-Man	Space_Invaders   283
Pac-Man	The_Simpsons   33
Pac-Man	Toy   216
Pac-Man	United_States   593
Pac-Man	ZX_Spectrum   491
Pachycephalosaurus	Animal   332
Pachycephalosaurus	Binomial_nomenclature   323
Pachycephalosaurus	Chordate   248
Pachycephalosaurus	Cretaceous   117
Pachycephalosaurus	Dinosaur   85
Pachycephalosaurus	Fossil   39
Pachycephalosaurus	Herbivore   75
Pachycephalosaurus	North_America   424
Pachycephalosaurus	Ornithischia   73
Pachycephalosaurus	Reptile   456
Pachycephalosaurus	Scientific_classification   525
Pacific_Ocean	16th_century   18
Pacific_Ocean	17th_century   495
Pacific_Ocean	18th_century   241
Pacific_Ocean	19th_century   126
Pacific_Ocean	Abel_Tasman   435
Pacific_Ocean	Africa   402
Pacific_Ocean	Antarctica   508
Pacific_Ocean	Arctic   499
Pacific_Ocean	Arctic_Ocean   548
Pacific_Ocean	Asia   85
Pacific_Ocean	Atlantic_Ocean   174
Pacific_Ocean	Auckland   15
Pacific_Ocean	Australia   23
Pacific_Ocean	Bangkok   141
Pacific_Ocean	California   70
Pacific_Ocean	Canada   306
Pacific_Ocean	Cape_Horn   110
Pacific_Ocean	Charles_Darwin   222
Pacific_Ocean	Chile   234
Pacific_Ocean	Colombia   0
Pacific_Ocean	Cook_Islands   554
Pacific_Ocean	Earth   557
Pacific_Ocean	Earthquake   248
Pacific_Ocean	Easter_Island   6
Pacific_Ocean	Ecuador   579
Pacific_Ocean	Ferdinand_Magellan   223
Pacific_Ocean	Fiji   81
Pacific_Ocean	France   402
Pacific_Ocean	French_Polynesia   232
Pacific_Ocean	Great_Barrier_Reef   473
Pacific_Ocean	Hong_Kong   262
Pacific_Ocean	Igneous_rock   250
Pacific_Ocean	Indian_Ocean   304
Pacific_Ocean	Indonesia   439
Pacific_Ocean	James_Cook   312
Pacific_Ocean	Japan   138
Pacific_Ocean	Korea   176
Pacific_Ocean	Latin   219
Pacific_Ocean	Los_Angeles%2C_California   36
Pacific_Ocean	Manila   124
Pacific_Ocean	Marshall_Islands   241
Pacific_Ocean	Melbourne   146
Pacific_Ocean	Mexico   75
Pacific_Ocean	Nauru   200
Pacific_Ocean	Netherlands   223
Pacific_Ocean	New_Caledonia   145
